system:index,Code,FID_1,FeatureCla,count_0,count_1,count_2,count_3,count_4,count_5,country_alpha,hasPlace,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,.geo
00000abe5d9a4f95cb55,210,294,Urban area,3444812,6375502,108248,9508,5097526,432117,ITA,20,0.9133564138227798,1.3699454536941436,1.5432033678317139,0.6608941379050977,1.6334188539078494,0.8767918985518041,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b7aedd313edaa6dc,836,531,Urban area,1415768,2044174,46228,65737,2709740,275565,FRA,20,0.5306965824334495,0.8357143575691496,0.8036442074382856,0.03173507217572653,0.6507277035992873,0.5582895472784303,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f9ea01cd5389f195,837,8432,Urban area,405000,646841,1151,7573,745012,67926,FRA,15,0.3187675328161756,0.4704254397817922,0.22992283231628793,0.38573453872618785,0.44029574445362724,0.2062653989873856,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008ca6ece0b58fc00b,47,2548,Urban area,6088029,7636863,114722,191738,11018993,640849,FRA,20,0.6867429719901151,0.9088175166251036,0.7102955668491808,0.24604998352523996,0.8232384923405839,0.7959209710755725,"{""type"":""MultiPoint"",""coordinates"":[]}"
000015d523b136cf5c16,3171,7682,Urban area,353324,566016,12577,2389,766133,70301,FRA,20,0.016230930884387224,-0.027129984072000117,0.023662787245615706,-0.19618220145736048,0.007358428747820096,-0.0674579366670764,"{""type"":""MultiPoint"",""coordinates"":[]}"
000067b3b7607d25a2fb,838,7647,Urban area,1063042,1505302,18092,4189,1919749,188752,CHE,15,0.28688158777320455,0.4609517395035966,0.3724048198383782,0.12017426343692231,0.4700127452049815,0.3127715361234587,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000ec20cce7c918a5d,3173,8883,Urban area,480159,590416,70731,12775,700822,69884,FRA,20,0.33252006515213045,0.2636660153202742,1.1893463709612238,0.1735971730842033,0.46795129082522524,0.08857786809973389,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000cffeeec221ffbf59,3174,8814,Urban area,421831,520795,1111,27,639040,464505,CHE,15,0.46622169842552197,0.557751239664752,0.7853622572893537,0.5863976443425352,0.5977363983354724,0.5777844973668538,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b5e987369b5b23a6,8277,320,Urban area,109319,188933,6494,49,212364,52106,CHE,20,0.059184079987067165,0.1120415425209165,0.46792250583838463,0.0978890796379139,0.13930449963275357,-0.011409868841016779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009eb3ee34775e3e1e,8286,8810,Urban area,202439,385095,13150,71,327904,171587,CHE,20,0.18992417705021103,0.2954519400885191,0.5275280990644238,-0.07114347249714115,0.3138446338367443,0.11184484685585995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000843fa7109f037af5,211,535,Urban area,2050940,2595739,58906,3279,3406788,1397117,CHE,20,0.32792276486872607,0.35386226963603024,0.17061374227743825,0.48192322299045,0.37992733431174264,0.3552445295553037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005986f34f4250a9f5,3176,1682,Urban area,218256,309675,1163,403,241898,133865,CHE,15,-0.001991352386807117,-0.05396331030374268,0.14143010256728575,0.05210977762182525,-0.051620148033959305,0.030449535741330164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001ebfc58c0a93015f,842,8747,Urban area,1337413,2068739,105057,2516,3241233,428394,CHE,20,0.4987499336061249,0.7442683440853042,0.9385874160501835,1.1078183243329702,0.5938496860411632,0.5702207220143759,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b8eed82def77d9d3,3178,8705,Urban area,286682,582100,4948,221,865449,208288,DEU,20,0.6961671438283126,0.9034473098600394,0.884579884433899,1.0321628483457534,1.1477356057576655,1.2138371092177627,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000196d9c8662987b3c,213,1001,Urban area,1809852,2631379,275490,7023,3019693,164969,FRA,20,1.033872506311601,1.337656652054188,1.532833577869387,0.704792931858728,1.1515289484427274,1.3773018079063692,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ba59bd5bc5a29abd,841,8718,Urban area,1100355,1216655,188233,1595,2227762,44961,FRA,20,0.4129713352266642,0.6783351042405895,1.0640444648430116,0.1872542178199212,0.6433493772068665,0.6479514989958751,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b0273d4b974746eb,3182,8761,Urban area,607726,659231,52561,1045,798941,106819,FRA,15,0.20490447149410826,0.3918203828813451,0.3656530433581617,0.25830769171600665,0.23832201845044446,0.053787870370791024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004638da2886cfa827,212,2776,Urban area,5208416,3731895,1556212,2785,3506521,744676,DEU,20,0.3412279015354573,0.4775233346733081,0.3369030666756782,0.07125388787945469,0.38107804007005763,0.49779833562133263,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d5b5d2945a2d5a18,843,8834,Urban area,1165476,1079317,203679,7268,1742394,146015,FRA,20,0.5974298910736981,0.669423254373718,1.2544542705860984,0.9297960266145228,0.7733163639649584,0.41943760367791966,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f9c962e8ab2b8b6f,844,10,Urban area,2997025,2697239,370927,5746,3404790,297074,FRA,20,0.3922438558354162,0.3745559672406007,0.6688631975441361,0.15175140770434628,0.4573229005095445,0.38501210401842756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c915c7396cc69109,3186,7128,Urban area,408693,629391,5898,334,426357,84024,DEU,15,0.21820709632874413,0.32763910035426824,0.051703230037824,-0.38495622994333073,0.16677730972842641,0.3653062578816596,"{""type"":""MultiPoint"",""coordinates"":[]}"
000015c045302d25c882,42,32,Urban area,13389293,18944225,4138334,70559,25905877,2506509,DEU,20,0.45871578023649645,0.5734352365312712,0.5788853020129805,0.5494946665501238,0.5320840973666063,0.5196276526014832,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e2175bff52fced1b,3192,8604,Urban area,280009,349665,35579,1207,618365,66735,DEU,15,0.3015567151085014,0.387907474832411,0.4769482029925255,0.25583473243263616,0.5567694745567511,0.34979003145693816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00001d6d42f146c85453,43,33,Urban area,4281733,5647839,915090,8613,8164831,1422785,DEU,20,0.2758775012450861,0.3748545357863351,0.6197675208656457,0.8966692569737896,0.30330764117215203,0.33638660272630805,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006da731e20d84e9cb,215,7282,Urban area,2219514,3305380,63614,6670,4503444,932532,DEU,20,0.14663663615477066,0.21070960705294073,0.09147663489570333,0.15355871199868057,0.34076009885881875,0.2716833047290875,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000de726a1e9e3cb475,3195,8654,Urban area,356269,701503,12919,911,694774,230552,DEU,20,0.35832239371848534,0.4027876217733807,0.5939294088601885,0.5156730160617161,0.5357996231548412,0.39729039238594654,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e68b66e74f46bc6d,3199,8636,Urban area,293246,471659,44596,98,883300,127301,DEU,15,0.23627125216704983,0.3394458878203558,0.4535797938521512,-0.4954439674148139,0.3454267665116921,0.3094452956972872,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003745f93c5fa9b76e,8329,8756,Urban area,217431,316381,3324,47,490410,227191,CHE,15,0.5277318319915882,0.6430144921318939,0.7226971995698577,0.6466746569724936,0.6407365839667757,0.539068816448812,"{""type"":""MultiPoint"",""coordinates"":[]}"
000069cbce02d8fa0475,3202,8768,Urban area,156037,264249,2287,37,329066,118917,CHE,20,0.15423385474275808,0.25541096394859186,0.49289145888201646,0.9993680695186722,0.5847261305542147,0.5404317755856357,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000aabf94d2cc9eaaa8,214,8847,Urban area,3278426,4875339,127831,7500,7965263,1413815,DEU,20,0.3824070008233982,0.492842442431846,1.0334535172331052,0.24668378442382324,0.508678278422953,0.4477418512703324,"{""type"":""MultiPoint"",""coordinates"":[]}"
000046065b67cbb1c92e,845,8850,Urban area,336669,709090,935,32,794779,86257,AUT,20,0.08085939166061121,0.031559218082191476,0.565196093354183,0.36365297552727505,0.160079359603977,0.09700570757481689,"{""type"":""MultiPoint"",""coordinates"":[]}"
000054dbdaf9b56b68d1,846,8846,Urban area,960116,1670720,64532,2803,1841386,513695,DEU,20,0.4959273684655374,0.537330271274231,0.9510384434170676,0.65566434459708,0.5877848582766024,0.5025569659172231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000da13133bafdc4555,847,854,Urban area,872964,1103692,10377,5081,995809,365159,DEU,20,0.4159788674352149,0.3672922083032446,0.6105135468723322,0.18167764838604308,0.6168475007812783,0.41430164588704427,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e8f9f2c0d2c2a112,3212,7127,Urban area,588129,784685,68740,75,994106,152208,DEU,20,0.3884765754401078,0.4913089133746143,0.37134636904629575,-0.04293273796040964,0.49505265226841433,0.26041888959094295,"{""type"":""MultiPoint"",""coordinates"":[]}"
000003c157803a1d7c28,3215,6986,Urban area,947497,996576,75492,6075,939178,254104,DEU,20,0.7367065177080105,0.9835453767618948,0.8556100792155495,0.6634314329463402,1.0455873991210607,1.1063576317766766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005904c6c6e273ec38,3256,6934,Urban area,278277,542903,5873,2758,635740,237006,DEU,20,0.35274001314880626,0.450818189051438,0.7524819996635892,0.26899952584722503,0.5580942960575537,0.45515567059335793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006f718349877083b9,850,6844,Urban area,1091718,1828117,20848,1280,1626772,409660,DEU,20,0.3537557616960491,0.3331152096745454,0.7792096440411365,0.3237740569009274,0.6210844093335424,0.5305113007661554,"{""type"":""MultiPoint"",""coordinates"":[]}"
000031b9e6a5927fe795,3232,6851,Urban area,1310531,1609666,88632,3030,1720131,414539,DEU,20,0.7798700765328991,0.9121490538073093,0.617454031054768,0.14170823381183886,0.7346682392063507,0.9340016668935763,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f75a7d930263a80d,216,2520,Urban area,2796186,3038786,35416,3263,3692593,1183219,DEU,20,0.28019314941126106,0.32306962092002,0.3649827903787649,0.26750422988199674,0.3593067646881201,0.4140266180425583,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f4d268b1c0befece,851,6944,Urban area,1940938,1794027,36613,11875,1784299,677598,DEU,15,0.4274637487961884,0.6094222328590735,0.6167617498016786,0.119078523422582,0.604889651548528,0.796716800032292,"{""type"":""MultiPoint"",""coordinates"":[]}"
00002570f151aeab82ec,8382,7000,Urban area,298906,359462,10254,3471,433083,178799,DEU,20,0.17345430904408662,0.20552309782071934,0.44652623747089526,0.41396404816203863,0.3643156762017989,0.2859492048723914,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b5117adcda404f17,3219,7004,Urban area,317633,391928,28326,528,533526,68889,DEU,20,0.26404284067414735,0.3470254586162144,0.579199251777168,0.2872490798580032,0.39927265129145784,0.3355227524414812,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d43eb16e438450aa,852,7005,Urban area,1668289,1844873,5794,0,1657555,475916,DEU,20,0.1407463506376102,0.1543903980313084,0.17525979426807556,,0.20396649278875895,0.21496136776778302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00009040b22b2eb0fcc8,217,496,Urban area,8340384,12127957,91805,19156,22415338,3809921,DEU,20,0.720791266120712,1.0169188266102545,0.9006624214538167,0.4210429530091746,0.7631297034152061,0.9239915240753566,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008f474d6f54660ca8,3227,6832,Urban area,373972,562733,9997,425,843840,199274,DEU,20,0.4899256749129124,0.5940074210377116,0.6812648399846156,0.20945237991717544,0.45884582423489306,0.3738404940709975,"{""type"":""MultiPoint"",""coordinates"":[]}"
000078ef53e0cfd0b03b,3230,6710,Urban area,861817,1275128,8407,7487,614392,513878,DEU,20,0.3120949237871154,0.45648143132990043,0.58656246190725,0.07108852508851969,0.18080521758624443,0.25319937366956186,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003220a09112cdbb02,3233,6826,Urban area,501710,816733,12865,2272,724293,132151,DEU,15,0.49651814352176127,0.6308829781060665,0.39828476909782684,0.29509286435422344,0.4139239644376451,0.5702271432031083,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000af7bdd5862277e28,853,817,Urban area,2137778,3553212,20586,14990,5167969,1179343,DEU,20,0.3336901049398758,0.3761756163320067,0.3654390229060187,0.22962731213949347,0.4344646564973692,0.3799922534799487,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008beb7f5812ed898b,854,7257,Urban area,1808417,3197096,85189,2115,3819165,943184,DEU,20,0.4371829322308421,0.4907555299026524,0.5276769802620729,-0.19023663811980873,0.44277811322009725,0.500722140903972,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f19f73afa9953e7a,218,1915,Urban area,3762817,7479908,33799,1306,9987837,1465722,DEU,20,0.5224296229857494,0.6377037315642149,0.5607266820701785,0.7583512476067563,0.6162725862650668,0.6527592524110853,"{""type"":""MultiPoint"",""coordinates"":[]}"
000075588788735e9ade,3235,6725,Urban area,575460,905933,35092,2025,1288797,333988,DEU,20,0.2678380770533327,0.36731868125887696,0.9520958963508253,0.2956072945314707,0.3345380556381511,0.30525656674062995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007c075409f154fc0d,3236,6703,Urban area,695388,1127988,4245,0,1035555,305383,DEU,20,0.14872503119099328,0.16553365532455594,0.27900278095782494,,0.12024064994881607,0.15470745927119528,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e6d80c1903cad892,3239,6744,Urban area,416099,948961,27463,8,1012053,128698,DEU,20,0.5293784243579909,0.667767033771469,0.5698534549084936,5.356883068703411E-4,0.4148482975436116,0.38532600116406746,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c1bee68b19225a29,3241,6775,Urban area,399110,541378,22270,0,1593785,186750,DEU,20,0.44465321857616613,0.6344656018215294,1.1285358495178215,,0.6133048124628468,0.5817219969021141,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ac67895b1ba588d9,3243,6805,Urban area,175722,428249,6741,519,263665,64987,NLD,15,0.891113853206269,0.9969894948644715,1.1316344640435037,1.1891938047575532,0.9404765363367139,0.8899102158951829,"{""type"":""MultiPoint"",""coordinates"":[]}"
000070974a4820750c7d,3245,6843,Urban area,574499,1154382,78442,0,1200028,415114,NLD,15,0.4116232728249137,0.4600452146367709,0.5960354828252041,,0.5487499516316835,0.44745835503016607,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000726981e0cc43052f,8,255,Urban area,41872520,61033581,2637199,21378,53469567,15976951,BEL,20,0.42724678217892237,0.47579363562121585,0.6656985505073375,0.17685456282839235,0.4220582243093396,0.4557531726168364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006e9b4f24e742b82b,3248,7268,Urban area,667204,1326315,71222,259,987857,207579,DEU,15,0.21232119952331724,0.2951459809169736,0.4133760158601374,1.1082792406906266,0.2985968494379238,0.28840467822494237,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000efcca78c8fae53b9,219,1252,Urban area,2994827,3543417,82593,648,5124470,1084064,DEU,20,0.3302222641361734,0.39855308660542726,0.6968097779158811,-0.23667931627235675,0.40005232150768905,0.40144507086491005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000c208d5b444b5c96b,3250,7291,Urban area,585244,951339,40495,1532,1317497,312595,DEU,20,0.6057071161940824,0.6959818588706883,1.1596864480449458,0.5231863625831844,0.7248552195184655,0.5963206340356442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000219d1bf39ab34c04,3252,7261,Urban area,775307,1012607,63513,3075,1602316,199975,DEU,20,0.3031347683309066,0.34415872294863675,0.41354768210157505,0.4061763619860494,0.3125983241836406,0.31989888949619666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000656bc8acc193c436,856,6906,Urban area,557927,800813,32279,0,945021,157942,DEU,15,0.6380377182546977,0.7621068172248376,0.953700216951493,,0.7552459777728473,0.8167134805225954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000ac10cf3593383edf,3254,6858,Urban area,301100,486478,4279,1286,613343,128572,DEU,15,0.565081819210324,0.46829790456627574,0.733427234750028,0.4135763452598373,0.7017389943173102,0.5835497193311298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e4cd010a0bbaf976,3257,6958,Urban area,829337,1573294,21807,615,2099884,287867,DEU,20,0.10078113505835729,0.06700086299468033,-0.07255909636013423,0.34216485808188785,0.2531603458789534,0.3266720291376716,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f529a4b9d2077a53,8465,1555,Urban area,152555,413709,6796,7,311433,31398,DEU,15,0.16142432788010944,0.22219516008248288,0.24945195939320428,-0.17041501818613547,0.10064726889230909,0.10077564037907785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000077e660e7a4a6fb2c,3258,7033,Urban area,12662,8727,0,,4174,,DEU,20,-0.03409404515643793,0.07046199199305125,,,-0.009242031307935793,,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000853ce4dd4bdce202,857,7054,Urban area,1626316,2063961,162655,1646,1748877,215580,DEU,20,0.3082015054652478,0.4360370337010674,0.253929250563457,-0.2896968615392756,0.38402890836243736,0.4520399192806058,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e7e6e31e846113ee,8487,7438,Urban area,225742,277239,62690,,229288,17116,BEL,15,0.21101520761884715,0.34740142803189167,0.35586132072400795,,0.17498598593628983,0.08889270080843946,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000168c16db90744a2e,9,527,Urban area,17251000,23418287,4549423,21364,28779134,1239277,BEL,20,0.47270936279640297,0.6856295414020894,0.807512111340654,0.6219150541745754,0.501758385728985,0.6979635620815289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004941b0294f9c1fac,220,257,Urban area,4404141,3909744,1396234,3789,2047363,175709,BEL,20,0.5395179628995697,0.6454329618107639,0.6351924260385544,0.2093741699625886,0.5760801245611585,0.5730798947127629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d579b8859a408fc0,3264,7443,Urban area,630939,541518,35386,3,555613,25756,BEL,20,0.54138634609927,0.7263370700172649,0.7373713455425004,0.6170798487797935,0.5161453653069279,0.663603046816585,"{""type"":""MultiPoint"",""coordinates"":[]}"
000045533ca9d3418fd2,858,7447,Urban area,616940,615860,65679,121,711632,42219,FRA,15,0.3098837900609996,0.3546750401462103,0.45379160492954945,0.4708708466542005,0.31906625614641415,0.1260969835343949,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f0205f7bbaca6397,3266,7445,Urban area,1696761,1152017,472568,595,1022530,75107,BEL,20,0.22234183912881567,0.21187358542898346,0.44542110235702426,0.2243953058786531,0.186587051773552,0.2969535469852104,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000eb26f4002a09f561,45,528,Urban area,14310002,14003519,5544624,15970,16504788,1305561,BEL,20,0.42080896971487325,0.5525674867065452,0.6650020943385653,0.19527605057590802,0.5249672868394932,0.5234060320773718,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008577f88a4a6cf72c,859,7394,Urban area,762154,1257774,289672,5128,1603267,110756,BEL,20,0.5064301442722314,0.5853036821689617,0.9427252342494861,0.33727605818350226,0.42037861663609966,0.43021162203487473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006aecf6f483c6a209,221,471,Urban area,1618997,3690648,331163,262,3844238,632335,NLD,15,0.6484249185879285,0.7098842939520771,0.8367840687631892,0.601537040017734,0.6289040200022576,0.7050047957761643,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a934ed2c609710f5,44,26,Urban area,12020056,27168813,1140475,13908,21666906,3896648,NLD,20,0.6659403993944886,0.6029407047949139,0.9198656579124965,0.11963503610960552,0.7283612918256992,0.7608927905781382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000102959e630d8b3b7,860,7482,Urban area,444568,663169,2675,0,641546,310466,NLD,15,1.262774546116131,1.231920544360326,1.3153408845229895,,1.2614038898128386,1.3455250747214191,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000666e8223f0f31533,3275,7345,Urban area,338334,762584,53571,262,919198,278718,NLD,15,0.6017509150558684,0.5552814766237798,0.8499993538754328,0.5828580224117668,0.6530636048825185,0.569657934945431,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006c997e826c36bf7d,861,7351,Urban area,1232342,2553475,99485,109,2156647,749845,NLD,20,0.5211533711131553,0.5734694871882295,0.7575165769902594,-0.24836819072148905,0.5392058588018818,0.4525406726902882,"{""type"":""MultiPoint"",""coordinates"":[]}"
000057d7d5d2466c38e3,865,7486,Urban area,340794,754328,27486,0,1029125,208625,NLD,15,0.4989353779852581,0.5476551382923137,0.6775469990778984,,0.6250656960511585,0.5293122929835066,"{""type"":""MultiPoint"",""coordinates"":[]}"
00007fc1bb495befee3f,862,7488,Urban area,1025656,1912691,125509,453,2534832,414129,NLD,20,0.8418992287464472,0.9679864551420957,1.2930111147377001,0.2561838991523158,0.964243523101537,0.9475658801602022,"{""type"":""MultiPoint"",""coordinates"":[]}"
000045ce2da073ad3503,3283,7498,Urban area,537154,897185,47399,243,992762,200259,NLD,20,0.6955327446298295,0.7901741660538435,0.7698113455969533,0.2448666963322551,0.6258768237390822,0.6052396505621835,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004746014d1a999d55,864,526,Urban area,1426243,2158698,88971,875,2850697,821096,NLD,20,0.47535400409602635,0.5116529929462844,0.7489045242808653,0.4069657470585162,0.4433043719640114,0.4229551182517074,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000dc04b3ca0576e558,8527,7346,Urban area,297560,537985,52144,51,889214,105908,NLD,15,0.3520820237539944,0.37656783435039676,0.5537128360226082,0.30867352320557534,0.4346488112866499,0.32963077030799437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000516b46e55b307360,8528,6822,Urban area,254169,652221,30854,0,283948,278376,NLD,20,0.3375587191259881,0.3169878046371794,0.6461261728141152,,0.36283544990925665,0.3615296105262466,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000879138a5da2a9235,3294,6773,Urban area,390412,1047037,50361,0,458889,371084,NLD,20,0.4028042805128443,0.37772842565367565,0.4980251367447112,,0.44128356005719804,0.4399731238933992,"{""type"":""MultiPoint"",""coordinates"":[]}"
00003c828f22942629aa,866,7324,Urban area,484875,661917,87032,,1609109,240118,GBR,20,0.49402876267540613,0.5572878792694284,0.7522508985256403,,0.5891450915387418,0.5622985954796501,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000a4f8c2c163ee3019,3297,7340,Urban area,327165,595622,5545,2,862331,211277,GBR,20,0.5556148562281401,0.6215249319940029,0.7489275673250311,0.7408847616609036,0.6549678100163973,0.6433534651854564,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006634b5b2d2febcc0,10,254,Urban area,17791891,24674309,1069459,3357,56443693,7542097,GBR,20,0.4553676906668466,0.552719872170628,0.7175327247208562,0.03370242952052551,0.5599226701845745,0.5188103711127772,"{""type"":""MultiPoint"",""coordinates"":[]}"
000013f5c327e8911a96,8545,859,Urban area,159288,239065,15959,0,402340,75069,GBR,5,0.29601434766053336,0.35931930418644953,0.5949710183416129,,0.45967043002869296,0.45719436425418786,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000e5ddf8fc6be83a87,3308,7393,Urban area,272203,275812,14297,289,985180,40871,GBR,15,0.4869117158423769,0.46063556699012187,0.6887564610040833,0.05294268913904131,0.6123873873269126,0.5012318354022438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00006557b60649b1a6b1,3299,7496,Urban area,1852,180,0,,1133,49,GBR,20,0.36604993566345545,0.36604993566345545,,,0.36604993566345545,0.36604993566345545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00008873802e2dcb5be1,867,7413,Urban area,1443180,1872613,175970,5318,1176931,102212,FRA,15,0.42140786687590953,0.3695529638590608,0.5396217621788437,0.04697764328539216,0.4976044897126194,0.6130981579710261,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000df1a71e0aec841ba,8563,7420,Urban area,149546,155838,615,,423579,113025,GBR,15,0.17656743992251406,0.25787812889260847,0.39569654556820905,,0.2139557717938907,0.16480900895153952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000729e3e41d02c6054,8566,7430,Urban area,165314,244180,1510,0,678003,105992,GBR,15,-0.06734385328166125,0.03986592853821292,0.24741958779027767,,-0.01967368058997385,-0.031642599949546824,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fb0af439ba0e8802,868,7461,Urban area,970836,1446276,22200,26,1165096,68604,FRA,20,0.47602128464947563,0.5960242258093496,0.8497627366480056,-0.12258107864976431,0.5988465575240786,0.5889107210569157,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005aecd0a93cfbceab,869,7462,Urban area,1942186,2214651,74069,5124,3405400,320584,FRA,20,0.5364088267295555,0.7442120576679723,0.8943517658701773,0.38146870621083195,0.6331112856799473,0.45422351148939094,"{""type"":""MultiPoint"",""coordinates"":[]}"
00004003fb15c66e67f0,3313,8901,Urban area,547622,1072872,109670,759,1221076,30842,FRA,15,0.4489348194095137,0.47470714503576955,0.7545711407072492,0.0768568205559834,0.6441927314518907,0.5293111843529893,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000fe4154389cb141df,877,8879,Urban area,838359,1481260,15672,4116,2192442,115813,FRA,20,0.46843555462215763,0.5503662724689861,0.9728018760633995,0.34091650755233177,0.5758524934170316,0.6174939676917622,"{""type"":""MultiPoint"",""coordinates"":[]}"
00005ca1eeabd2a7ace8,46,2556,Urban area,20034468,27909005,3639370,115723,46929438,2457476,FRA,20,0.7577520386830896,0.9790501603988797,1.3040450731520916,0.4307305831974771,1.1048795605388333,0.6613856144166605,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000d0cfbf8257881ab4,870,8868,Urban area,935378,1301313,187263,11527,2262929,31313,FRA,20,0.4195633482283804,0.5254375992618315,0.7707894861599989,0.11065293302049328,0.5280083936530522,0.4894448580203634,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f66dbb01df591777,871,7466,Urban area,987324,704140,215380,2369,905822,34531,FRA,15,0.24222422757627524,0.39283661092324657,0.2978160316815934,0.22165608427770517,0.27471220104833816,0.4647679602920896,"{""type"":""MultiPoint"",""coordinates"":[]}"
000029eedaa73d662d11,3321,7492,Urban area,579935,864981,132286,831,734900,62375,FRA,20,0.5190605148789594,0.4266967670383327,0.8398194748478232,0.4314555214796487,0.6515531711257312,0.5221148527660217,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000f5d750b3a05b8561,3326,7471,Urban area,512275,1064336,172547,5976,917095,63868,FRA,20,0.707022644377292,0.7160144978720882,0.948661889594772,0.792810125301679,0.760739603072949,0.5982434622732773,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000b4cd04357fa8565c,874,8880,Urban area,866497,1318796,91555,6513,1666146,123426,FRA,20,0.5911301865534139,0.7751200070039352,1.4219914502606077,0.36545233024699836,0.9635432557391186,0.5272754361794381,"{""type"":""MultiPoint"",""coordinates"":[]}"
000019260195036870b5,3330,8859,Urban area,462070,612629,34698,37474,1070495,112299,FRA,15,0.5739345158161103,0.6498059496819811,1.087290571393112,0.22175609701826457,0.8525356188032698,0.5682217911219146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000091e819e964e7c7df,875,8435,Urban area,633464,995746,5019,1057,1589034,253742,FRA,20,0.3197752586445449,0.4979948774061582,0.28694066164592713,0.4084180789885712,0.46919843739461214,0.280338173088999,"{""type"":""MultiPoint"",""coordinates"":[]}"
